Date,Open,High,Low,Close,Volume
"Sep 3, 2025","37.04","38.02","37.04","37.08","4,373,800"
"Sep 2, 2025","36.46","37.30","35.91","36.98","5,709,300"
"Aug 29, 2025","37.60","38.70","37.19","37.70","4,036,800"
"Aug 28, 2025","38.09","38.23","37.16","37.58","3,874,600"
"Aug 27, 2025","37.65","38.42","37.40","37.56","4,556,200"
"Aug 26, 2025","38.50","39.57","37.84","37.96","7,133,000"
"Aug 25, 2025","37.60","38.48","37.25","38.23","5,366,700"
"Aug 22, 2025","35.07","38.45","34.80","38.18","10,315,300"
"Aug 21, 2025","35.75","36.09","34.04","34.58","6,432,900"
"Aug 20, 2025","36.00","36.79","35.50","35.68","5,392,400"
"Aug 19, 2025","35.74","36.96","35.40","36.23","9,284,100"
"Aug 18, 2025","36.15","37.39","35.64","35.77","13,654,600"
"Aug 15, 2025","32.21","37.07","32.21","34.84","20,906,400"
"Aug 14, 2025","33.24","33.49","31.30","32.22","10,133,800"
"Aug 13, 2025","33.25","34.77","32.86","34.22","6,994,100"
"Aug 12, 2025","32.87","33.70","32.18","33.56","6,678,800"
"Aug 11, 2025","33.44","34.30","32.35","32.57","7,807,800"
"Aug 8, 2025","32.08","32.54","31.58","32.44","8,055,100"
"Aug 7, 2025","31.13","32.18","30.65","31.79","10,498,700"
"Aug 6, 2025","31.69","31.88","29.89","30.11","8,119,900"
"Aug 5, 2025","31.76","32.35","31.25","31.91","4,593,700"
"Aug 4, 2025","31.52","32.12","31.20","31.69","5,741,100"
"Aug 1, 2025","32.45","32.93","31.13","31.43","7,597,200"
"Jul 31, 2025","33.10","33.32","31.98","32.36","7,546,900"
"Jul 30, 2025","33.41","34.30","32.86","33.40","7,748,100"
"Jul 29, 2025","34.84","34.92","33.42","33.48","7,021,500"
"Jul 28, 2025","35.79","35.95","34.52","34.95","6,579,600"
"Jul 25, 2025","35.66","35.82","34.96","35.41","9,321,600"
"Jul 24, 2025","36.65","37.27","35.03","35.52","10,703,800"
"Jul 23, 2025","40.03","40.30","35.90","36.48","28,643,400"
"Jul 22, 2025","40.17","43.25","39.97","42.50","18,220,100"
"Jul 21, 2025","39.83","40.88","39.13","39.66","8,711,900"
"Jul 18, 2025","39.09","39.89","38.66","39.58","6,584,400"
"Jul 17, 2025","39.17","39.88","38.56","38.74","6,687,600"
"Jul 16, 2025","40.58","40.67","38.82","39.03","6,633,200"
"Jul 15, 2025","41.10","42.37","39.76","40.25","7,465,300"
"Jul 14, 2025","41.99","43.24","41.46","41.98","5,653,300"
"Jul 11, 2025","42.55","42.88","41.09","41.86","4,969,800"
"Jul 10, 2025","42.93","43.65","42.46","42.97","4,876,400"
